	affair_id	affair_type	councillor_id	council	legislative_period	language	affair_title	affair_text	answer
741	20165103	14	4155	NR	50	de	Versprochene Unterstützung bei der Regulierung des Luchsbestandes	<p>Im Januar 2016 hat das UVEK das Konzept Luchs Schweiz veröffentlicht. Darin ist aufgezeigt, wie die Kantone vorzugehen haben, falls der Luchsbestand in einem Gebiet zu hoch wird. Im Konzept wird auch ein intensives Luchsmonitoring gefordert.</p><p>- Warum wird das bereits beschlossene regionale Monitoring wieder über den Haufen geworfen? Warum will man einmal mehr das Rad neu erfinden?</p><p>- Ist sich der Bundesrat bewusst, dass kleine Kantone ein solches Monitoring alleine nicht durchführen können?</p>	<p>Bei der Überarbeitung des Konzepts Luchs wurden in Absprache mit den Kantonen neu 16 Wildräume für das Luchsmonitoring und -management definiert. Ein systematisch durchgeführtes Fotofallenmonitoring ist für die zuverlässige Überwachung des Luchsbestandes notwendig. Dieses muss nun auf die neue Raumeinteilung abgestimmt werden. Dafür wird pro Wildraum eine Referenzfläche für die Dichteerhebungen ausgeschieden.</p><p>Das Monitoring der Luchsbestände in den Regionen wird vom revidierten Konzept Luchs mit der bewährten Methodik übernommen und durch diese Systematisierung gestärkt. Die Kosten werden auch in Zukunft vom Bund getragen.</p><p>Es trifft zu, dass kleine Kantone ein systematisches Luchsmonitoring nicht selber durchführen können. Wegen des grosszügigen Raumverhaltens der Luchse ist dies auch nicht sinnvoll. Deshalb koordiniert und bezahlt der Bund die Überwachung des Luchsbestandes in überkantonalen Wildräumen, heute und auch in Zukunft.</p>
742	20165104	14	4040	NR	50	de	Stilllegung des Atomkraftwerkes Fessenheim	<p>Die deutsche Bundesregierung hat offiziell die sofortige Stilllegung des AKW Fessenheim gefordert.</p><p>Wie handelt unsere Landesregierung?</p>	<p>Der Bundesrat ist sich der Notwendigkeit bewusst, die Diskussion über Kernkraftwerke auf internationaler Ebene zu intensivieren. Er hat das Thema der nuklearen Sicherheit im Rahmen seiner Kontakte mit den Vertreterinnen und Vertretern der französischen Regierung regelmässig angesprochen und ist bestrebt, dies weiterhin zu tun.</p><p>Die französisch-schweizerische Kommission für die nukleare Sicherheit und den Strahlenschutz (CFS), der auch ein Kantonsvertreter angehört und die 1989 durch einen Briefwechsel ins Leben gerufen wurde, gewährleistet den regelmässigen Informationsaustausch zu Nuklearangelegenheiten, einschliesslich Fragen zum Kernkraftwerk Fessenheim. Die bestehenden bilateralen Abkommen zwischen der Schweiz und Frankreich (das Abkommen von 1988 über die Zusammenarbeit bei der friedlichen Verwendung der Kernenergie sowie das Abkommen von 1989 über den Informationsaustausch bei Zwischenfällen oder Unfällen, die radiologische Auswirkungen haben können) gelten auch für den Fall einer Ausserbetriebsetzung oder Stilllegung von Kernkraftwerken. Somit ist der Informationsaustausch zu diesem Thema schon heute vertraglich geregelt. Er hat auch 2014 anlässlich des Ereignisses der Stufe 1 der Ines-Skala (Anomalie) in Fessenheim funktioniert.</p><p>Weder das schweizerische Recht noch das internationale öffentliche Recht enthält Bestimmungen, die den Bundesrat berechtigen würden, von der französischen Regierung die Aufnahme von Verhandlungen über die Nichtverlängerung der Betriebsbewilligung des Kernkraftwerks Fessenheim oder über dessen Schliessung zu verlangen. Auch die im Rahmen der CFS ausgetauschten Informationen geben dem Bundesrat seiner Ansicht nach keinen Anlass zur Aufnahme von Verhandlungen dieser Art.</p><p>Bezüglich der erwähnten deutschen Forderung schliesslich ist zu präzisieren, dass es sich dabei um eine einseitige Erklärung von Umweltministerin Barbara Hendricks und nicht um den Standpunkt der deutschen Bundesregierung handelt.</p>
743	20165105	14	4157	NR	50	de	Asyl. Liste der sicheren Herkunftsstaaten	<p>Österreich hat kürzlich Massnahmen ergriffen, um den gewaltigen Migrationsstrom zu bewältigen. Die österreichische Regierung plant, die folgenden Länder zu sicheren Herkunftsstaaten zu erklären: Marokko, Algerien, Tunesien, Georgien, die Mongolei und Ghana.</p><p>1. Plant der Bundesrat, diese Länder (Marokko, Algerien, Tunesien und Georgien) auf die Liste der Safe Countries zu setzen?</p><p>2. Falls nein, wieso nicht?</p><p>3. Die Schweiz hat seit 2012 eine Migrationspartnerschaft mit Tunesien. Wieso ist dieses Land noch nicht auf der Liste der Safe Countries?</p>	
744	20165106	14	4157	NR	50	de	Eritrea. Wie engagiert sich das EDA?	<p>An der Botschafterkonferenz im Sommer 2015 sprach der Vorsteher des EDA im Zusammenhang mit Eritrea über ein Engagement, das verschiedene Instrumente wie Migrationspartnerschaft, Entwicklungshilfe oder Hilfe beim Bau der Basisinfrastruktur verbindet.</p><p>1. Was hat das EDA seitdem unternommen, um diesem Engagement nachzukommen?</p><p>2. Tunesien und Nigeria haben eine Migrationspartnerschaft mit der Schweiz. Haben Personen, die in diese Länder zurückgeschickt werden, also nichts zu befürchten?</p><p>3. Ist ein offizieller Besuch in Eritrea geplant?</p>	
745	20165107	14	487	NR	50	de	Werbeallianz zwischen Swisscom, SRG und Ringier zum Zweiten	<p>Ringier, SRG und Swisscom vermarkten ab 2016 ihre Werbeplätze gemeinsam. Der Werbeallianz steht auch gemäss UVEK - siehe Antwort auf die Frage Grin 16.5014 - nichts entgegen.</p><p>Dazu stellen sich zusätzliche Fragen:</p><p>1. Wird sichergestellt, dass eine Beteiligung weiterer Interessierter an der Plattform möglich ist?</p><p>2. Unter welchen Bedingungen darf die Swisscom ihre Kundendaten einbringen?</p><p>3. Welche medienpolitischen Folgen sind zu erwarten?</p>	<p>Das UVEK hat am 29. Februar 2016 verfügt, dass es keine medienrechtlichen Hindernisse für eine Beteiligung der SRG am Joint Venture gibt. Allerdings darf das Joint Venture in den SRG-Programmen mangels entsprechender Regelung keine zielgruppenspezifische Werbung ausstrahlen. Zu den Fragen im Einzelnen:</p><p>1. Der Bundesrat und das UVEK können das Joint Venture nicht verpflichten, weitere Interessierte sich beteiligen zu lassen. Das Unternehmen hat aber Grundsätze für die gemeinsame Werbevermarktung publiziert und darin erklärt, dass die Plattform auch weiteren Anbietern offenstehe. Es sollen auch alle Inhalte gleich behandelt werden, unabhängig davon, ob sie von Aktionären oder Kunden stammen.</p><p>2. Die Nutzung der Daten im Joint Venture muss sich nach den Vorgaben des Datenschutzrechts richten. Swisscom will nach eigenen Informationen nur aggregierte und anonymisierte Daten einbringen. Im Zweifelsfall soll jeweils der Eidgenössische Datenschutzbeauftragte konsultiert werden.</p><p>3. In medienpolitischer Hinsicht geht das UVEK davon aus, dass andere Medienunternehmen durch das Joint Venture nicht erheblich beschränkt werden. Das Departement hat das in seiner Verfügung ausführlich dargelegt.</p>
746	20165108	14	806	NR	50	de	Sofortige Stilllegung des Atomkraftwerkes Fessenheim	<p>Nach dem Bekanntwerden des schwerwiegenden Störfalls im AKW Fessenheim im Jahre 2014, dessen Tragweite zwei Jahre vertuscht wurde, muss auch unsere Regierung zum Schutz der Nordwestschweizer Bevölkerung jetzt handeln.</p><p>Wie gedenkt der Bundesrat unser Recht auf nationale Sicherheit betreffend das AKW Fessenheim völkerrechtlich verbindlich durchzusetzen, um eine sofortige Stilllegung zu erreichen?</p>	<p>Der Bundesrat ist sich der Notwendigkeit bewusst, die Diskussion über Kernkraftwerke auf internationaler Ebene zu intensivieren. Er hat das Thema der nuklearen Sicherheit im Rahmen seiner Kontakte mit den Vertreterinnen und Vertretern der französischen Regierung regelmässig angesprochen und ist bestrebt, dies weiterhin zu tun.</p><p>Die französisch-schweizerische Kommission für die nukleare Sicherheit und den Strahlenschutz (CFS), der auch ein Kantonsvertreter angehört und die 1989 durch einen Briefwechsel ins Leben gerufen wurde, gewährleistet den regelmässigen Informationsaustausch zu Nuklearangelegenheiten, einschliesslich Fragen zum Kernkraftwerk Fessenheim. Die bestehenden bilateralen Abkommen zwischen der Schweiz und Frankreich (das Abkommen von 1988 über die Zusammenarbeit bei der friedlichen Verwendung der Kernenergie sowie das Abkommen von 1989 über den Informationsaustausch bei Zwischenfällen oder Unfällen, die radiologische Auswirkungen haben können) gelten auch für den Fall einer Ausserbetriebsetzung oder Stilllegung von Kernkraftwerken. Somit ist der Informationsaustausch zu diesem Thema schon heute vertraglich geregelt. Er hat auch 2014 anlässlich des Ereignisses der Stufe 1 der Ines-Skala (Anomalie) in Fessenheim funktioniert.</p><p>Weder das schweizerische Recht noch das internationale öffentliche Recht enthält Bestimmungen, die den Bundesrat berechtigen würden, von der französischen Regierung die Aufnahme von Verhandlungen über die Nichtverlängerung der Betriebsbewilligung des Kernkraftwerks Fessenheim oder über dessen Schliessung zu verlangen. Auch die im Rahmen der CFS ausgetauschten Informationen geben dem Bundesrat seiner Ansicht nach keinen Anlass zur Aufnahme von Verhandlungen dieser Art.</p><p>Bezüglich der erwähnten deutschen Forderung schliesslich ist zu präzisieren, dass es sich dabei um eine einseitige Erklärung von Umweltministerin Barbara Hendricks und nicht um den Standpunkt der deutschen Bundesregierung handelt.</p>
747	20165109	14	4154	NR	50	de	Wie viele Migranten kommen mit minderjährigen Ehefrauen an?	<p>Die Masseneinwanderung, der die Schweiz ausgesetzt ist, schafft diverse Probleme, darunter die Ankunft von Einwanderern mit minderjährigen Ehefrauen, die manchmal Opfer von Zwangsehen sind.</p><p>Liegen dem Staatssekretariat für Migration Statistiken zu diesem Thema vor, oder wäre es andernfalls nicht Zeit, möglichst schnell solche zu erstellen?</p>	
748	20165110	14	4154	NR	50	de	Erbschaftssteuerabkommen mit Frankreich. Wie viele Personen sind von der Kündigung betroffen?	<p>Frankreich hat das Erbschaftssteuerabkommen von 1953 mit der Schweiz gekündigt. Seit dem 1. Januar 2015 wenden die Schweiz und Frankreich auf dem Gebiet der Erbschaftssteuer jeweils innerstaatliches Recht an.</p><p>Kann der Bundesrat abschätzen, wie viele Personen davon betroffen sind (und wie viele von ihnen Schweizer Staatsangehörige sind)?</p>	
749	20165111	14	4154	NR	50	de	Raserdelikte. Wie viele Verurteilungen gab es schon?	<p>Wie viele strafrechtliche Verurteilungen gab es in Anwendung von Artikel 90 Absätze 3 und 4 des Strassenverkehrsgesetzes seit dem 1. Januar 2013 jedes Jahr in der Schweiz?</p>	
750	20165112	14	1071	NR	50	de	Staatlich gebilligte Preisexzesse bei der Mittel- und Gegenständeliste	<p>Im September 2005 habe ich mit meiner Motion 05.3523 Wettbewerbspreise in der Mittel- und Gegenständeliste verlangt. 2008 erkannte der Ständerat die Dringlichkeit des Anliegens und stimmte der Motion zu. Vor fünf Jahren hat der Preisüberwacher überrissene Höchstpreise der Mittel- und Gegenständeliste kritisiert und Empfehlungen gemacht.</p><p>Passiert ist nichts, weshalb sich folgende Fragen stellen:</p><p>- Warum wurden weder die Empfehlungen des Preisüberwachers befolgt noch die Motion umgesetzt?</p><p>- Bis wann und wie gedenkt der Bundesrat das brachliegende Einsparpotenzial zu nutzen?</p>	
751	20165113	14	4173	NR	50	de	Belegung der Zivilschutzanlagen. Sind wirklich genügend Kapazitäten für alle vorhanden?	<p>Immer mehr Zivilschutzanlagen werden umgebaut und mit Flüchtlingen belegt. Dazu meine Fragen:</p><p>1. Schutzbedürftigen zu helfen ist die eine Sache, aber wo würde die Schweizer Bevölkerung untergebracht, wenn ein Katastrophenfall einträte?</p><p>2. Wo würden die Flüchtlinge untergebracht?</p><p>3. Gibt es genügend Kapazitäten für den Schutz der gesamten Bevölkerung?</p><p>4. Ist es korrekt, dass der Bund gedenkt, die Zivilschutzanlagen und/oder andere geeignete Anlagen der Kantone zu requirieren?</p>	
752	20165114	14	3907	NR	50	de	Folgen eines möglichen Konkurses der Alpiq auf die Atomkraftwerke Gösgen und Leibstadt	<p>Mehreren Medienvertreterinnen und Medienvertretern zufolge ist ein Konkurs der Alpiq nicht mehr ausgeschlossen.</p><p>Was würde ein solcher Konkurs aus technischer, juristischer und finanzieller Sicht für den Betrieb der Atomkraftwerke Gösgen und Leibstadt bedeuten?</p>	<p>An den beiden Kernkraftwerken Gösgen (Kernkraftwerk Gösgen-Däniken AG, KKG) und Leibstadt (Kernkraftwerk Leibstadt AG, KKL) sind jeweils verschiedene Partner mit unterschiedlichen Aktienanteilen beteiligt. Die Alpiq AG hält 40 Prozent der Aktien der KKG und 27,4 Prozent der Aktien der KKL. Alpiq Suisse SA wiederum hält 5 Prozent der Aktien der KKL.</p><p>Ein Entzug der Betriebsbewilligung eines Kernkraftwerks kommt nur dann infrage, wenn die Voraussetzungen für deren Erteilung nicht oder nicht mehr erfüllt sind oder wenn der Bewilligungsinhaber eine Auflage oder eine verfügte Massnahme trotz Mahnung nicht erfüllt. Zu diesen Voraussetzungen gehören unter anderem eine genügende Organisation des Betriebs und ein ausreichender Personalbestand. Der Konkursfall eines Aktionärs von KKG und KKL alleine dürfte keinen unmittelbaren Einfluss auf den Betrieb oder den zum Betrieb erforderlichen Personalbestand der beiden Kernkraftwerke haben.</p><p>Dies würde auch eine allfällige Ausserbetriebnahme und Stilllegung betreffen. Im Übrigen hat der Betreiber bereits während des Betriebes seinen Plan für die Stilllegung nachzuführen. Dazu gehört auch der Nachweis des Erhalts der nötigen personellen Ressourcen. Muss das Werk stillgelegt werden, ist dieser Nachweis Teil des zu verfügenden Stilllegungsprojekts.</p><p>Die Sicherheit der Kernkraftwerke muss durch die Betreibergesellschaften immer garantiert werden, unabhängig von der Frage, wer zu welchen Teilen Eigentümer dieser Partnerwerke ist. Eine Verstaatlichung der Schweizer Kernkraftwerke zieht der Bundesrat nicht in Betracht, denn die wirtschaftliche Lage einer privatrechtlich organisierten Gesellschaft alleine ist kein Argument für die Übernahme durch den Bund. Hierzu besteht auch keine rechtliche Grundlage.</p><p>Es ist zudem denkbar, dass im Falle des Konkurses eines Aktionärs die anderen Aktionäre von KKG und KKL oder Dritte ein Interesse daran haben, die Aktien der konkursiten Gesellschaft zu übernehmen. </p>
753	20165115	14	4154	NR	50	de	Wiedereinführung der Taschenmunition?	<p>Ein uniformierter Soldat oder eine uniformierte Soldatin mit einer Waffe ist ein potenzielles Ziel. Aber wie kann er oder sie sich, falls nötig, ohne Munition verteidigen? Wäre es in diesem Sinne nicht angebracht, im Rahmen der Überlegungen zur Mobilmachung unserer Armee auch über die Wiedereinführung der Taschenmunition nachzudenken?</p>	
754	20165116	14	4209	NR	50	de	Berufsentwicklung ist Sache der zuständigen Organisationen der Arbeitswelt und nicht des Staates	<p>Ist sich der Bundesrat bewusst, dass das SBFI auf operativer Ebene z. B. durch die geplante Einführung eines Handbuchs Berufsentwicklung mit regulativem Charakter in die Kompetenzen und Verantwortung der Organisationen der Arbeitswelt eingreift?</p>	<p>Infolge der Inkraftsetzung des Bundesgesetzes über die Berufsbildung (BBG) im Jahr 2004 wurden alle Abschlüsse der beruflichen Grundbildung durch die Organisationen der Arbeitswelt überarbeitet. Ein bewährtes Hilfsmittel während dieses Reformprozesses war für alle Akteure das verbundpartnerschaftlich abgestützte Handbuch Verordnungen.</p><p>Nach Abschluss der Berufsreformen steht nun die Pflege und Weiterentwicklung der beruflichen Grundbildungen im Vordergrund. Auch dafür sind die Organisationen der Arbeitswelt zuständig (Art. 19 BBG). Sie definieren mit den Bildungsverordnungen die Kernelemente der beruflichen Grundbildungen. Das neue Handbuch Berufsentwicklung, welches das Handbuch Verordnungen ablöst, liefert zu diesen Aspekten und Prozessen einen umfassenden Überblick. Wie schon das Handbuch Verordnungen unterstützt das Handbuch Berufsentwicklung die Organisationen der Arbeitswelt und trägt zu einem effizienten und sachorientierten Prozess bei. Es definiert Verantwortlichkeiten und Kompetenzen, ohne in diese einzugreifen.</p><p>Zurzeit befindet sich der Entwurf des Handbuches Berufsentwicklung in der Anhörung. In diesem Rahmen sind die Verbundpartner eingeladen, sich zum Inhalt zu äussern und auch allfällige Kompetenz- oder Verantwortungsüberschreitungen zu melden. Die Anhörung dauert bis zum 31. März 2016.</p>
